0.5582701020063768,2021-07-22 00:49:59.473978,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 64, 'optimizer': 'adam', 'lrAdam': 1e-05, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 71}
0.5569820606791503,2021-07-22 17:28:53.684083,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 90, 'optimizer': 'adam', 'lrAdam': 1.359999757221114e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 309}
0.5588970858785227,2021-07-22 17:32:12.105606,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.6523176755779097e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 372}
0.5549228710807392,2021-07-22 17:36:07.072237,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 3.047975705667743e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 173}
0.5653156595965825,2021-07-22 17:38:00.683926,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.9578777972713412e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 204}
0.5595485708276523,2021-07-22 17:40:09.657004,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.512289718159557e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 292}
0.5592384924053316,2021-07-22 17:43:10.636724,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.8239823798607154e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 308}
0.5575994253158568,2021-07-22 17:46:22.128376,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 75, 'optimizer': 'adam', 'lrAdam': 2.172970123356767e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 297}
0.5608575565909012,2021-07-22 17:49:27.002160,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 89, 'optimizer': 'adam', 'lrAdam': 1.2311847544551876e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 403}
0.5591726637771677,2021-07-22 17:53:36.959406,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 4.218843384024367e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 157}
0.558118602239339,2021-07-22 17:55:18.160039,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.3794575267279026e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 331}
0.5574695272678012,2021-07-22 17:58:43.873158,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 92, 'optimizer': 'adam', 'lrAdam': 1.6256161509820173e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 289}
0.5568741606863912,2021-07-22 18:01:45.468472,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 3.8097347714635995e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 135}
0.5572817930765882,2021-07-22 18:03:11.000008,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 2.3618833549533053e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 295}
0.5581815686413971,2021-07-22 18:06:13.870226,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.4767329378471127e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 328}
0.5540152661485075,2021-07-22 18:09:27.818676,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 8.590140463455555e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 62}
0.5559260558777785,2021-07-22 18:10:10.193259,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 7.4698987796178345e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 73}
0.556188724848621,2021-07-22 18:10:57.321105,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 90, 'optimizer': 'adam', 'lrAdam': 1.176664001122523e-05, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 35}
0.5604824870202492,2021-07-22 18:11:25.429041,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.2719586552985587e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 448}
0.5538295401774537,2021-07-22 18:16:02.188990,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 94, 'optimizer': 'adam', 'lrAdam': 5.15505803134077e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 124}
0.5607592912118562,2021-07-22 18:17:22.937921,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 91, 'optimizer': 'adam', 'lrAdam': 4.647463619687963e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 100}
